userType|date|users|sessions|bounceRate|avgSessionDuration|goalConversionRateAll|pageviews
New Visitor|20150202|26469|26450|40.15122873345936|328.1308506616257|0.6011342155009451|119699
Returning Visitor|20150202|22870|31262|36.00537393640842|411.45345787217707|1.017209391593628|163490
New Visitor|20150203|37666|37586|38.942691427659234|284.37420848188157|0.529452455701591|153467
Returning Visitor|20150203|36154|50433|29.73251640790752|451.27226220926775|1.340392203517538|282354
New Visitor|20150204|35478|35478|40.02198545577541|300.58926658774453|0.5045380235638988|146546
Returning Visitor|20150204|31799|44666|32.10047911162853|434.2027269063717|0.6223973492141673|246159
New Visitor|20150205|36453|36433|39.137595037466035|267.3276425218895|0.5462081080339253|144359
Returning Visitor|20150205|34921|47868|28.624550848165793|469.7984875073118|1.1218350463775384|268413
New Visitor|20150206|35418|35359|39.20076925252411|297.7926977572895|0.5627987216833055|144458
Returning Visitor|20150206|31680|43512|34.231936017650305|420.876287001287|1.3720353006067292|235600
New Visitor|20150207|27086|27086|44.63929705382855|294.7925496566492|0.6608580078269217|115045
Returning Visitor|20150207|21458|28756|36.79232160244818|415.98146473779383|1.6587842537209625|153447
New Visitor|20150208|29691|29671|45.4416770584072|244.29109231235887|0.6032826665767922|115702
Returning Visitor|20150208|23049|31023|35.19324372239951|429.9004287141798|0.6414595622602586|174090
New Visitor|20150209|44785|44745|39.823443960219016|295.163683093083|0.2659515029612247|184510
Returning Visitor|20150209|40291|56459|30.328202766609397|429.17481712393067|1.5143732620131423|306079
New Visitor|20150210|42120|42100|41.00237529691211|247.81429928741093|0.7553444180522565|160328
Returning Visitor|20150210|38899|54052|31.567749574483827|411.8196366461926|1.3616517427662251|281300
New Visitor|20150211|40112|40072|42.530944300259534|283.68643940906367|0.5964264324216411|155953
Returning Visitor|20150211|36015|49578|35.178910000403405|389.966557747388|1.363508007584009|250813
New Visitor|20150212|37029|36990|43.22519599891862|241.5809407948094|0.4298459042984591|135509
Returning Visitor|20150212|34583|45680|35.21891418563923|404.01878283712784|1.5236427320490367|239299
New Visitor|20150213|30725|30646|40.68720224499119|264.6893232395745|0.5188279057625791|115702
Returning Visitor|20150213|26688|36572|35.127966750519526|364.2521327791753|0.8695176637865034|183496
New Visitor|20150214|22253|22214|49.149185198523455|236.44174844692537|0.8057981453137661|83286
Returning Visitor|20150214|15790|22035|39.169503063308376|360.6249149081008|1.261629226230996|110770
New Visitor|20150215|24759|24739|41.638708112696555|289.2496867294555|0.561865879784955|102159
Returning Visitor|20150215|17839|24958|34.82250180302909|460.0239602532254|1.9112108342014587|150365
New Visitor|20150216|58626|58607|39.293940996809255|278.9690821915471|0.44192673230160223|236634
Returning Visitor|20150216|47907|66283|28.413016912330463|425.5996409335727|1.229576211094851|370373
New Visitor|20150217|48822|48782|41.70390717887745|295.29912672707144|0.6518797917264565|204377
Returning Visitor|20150217|41444|58825|29.444963875903102|451.51495112622183|1.4194645133871653|330897
New Visitor|20150218|45740|45720|43.888888888888886|285.594728783902|0.43525809273840765|182899
Returning Visitor|20150218|35617|50135|30.86067617432931|425.83971277550614|1.7053954323327019|271913
New Visitor|20150219|43333|43333|39.422610943161104|294.75436734128726|0.5976969053608104|178862
Returning Visitor|20150219|36035|49976|29.288058267968626|434.47024571794464|1.8708980310549062|269865
New Visitor|20150220|49817|49777|53.49458585290395|204.6627759808747|0.39978303232416584|158359
Returning Visitor|20150220|32276|43910|33.379640173081306|390.56135276702344|1.131860624003644|230926
New Visitor|20150221|44467|44407|58.93440223388205|193.0131510797847|0.44812754745873395|140819
Returning Visitor|20150221|22472|31043|40.166865315852206|400.5065232097413|1.6010050575008858|160666
New Visitor|20150222|49180|49160|56.47274206672092|192.6120423108218|0.32343368592351507|161282
Returning Visitor|20150222|23586|33012|36.74724342663274|423.28904640736704|0.8421180176905367|189900
New Visitor|20150223|51547|51427|46.75170630213701|249.93005619616156|0.4647364225017987|200460
Returning Visitor|20150223|39058|55166|31.903708806148718|410.89359388028856|1.261646666424972|287246
New Visitor|20150224|47888|47888|44.393167390578014|273.54558553291014|0.705813564984965|192564
Returning Visitor|20150224|38421|52561|32.53933524856833|425.21495024828295|1.4383287989193507|279828
New Visitor|20150225|39913|39893|41.07738199684155|309.9349509939087|0.5489684907126564|173453
Returning Visitor|20150225|35359|48484|32.8128867255177|410.642809999175|1.5180265654648957|261810
New Visitor|20150226|53535|53456|40.885962286740494|267.60795794672254|0.5200538760850044|220048
Returning Visitor|20150226|44944|60933|29.699834244169825|404.7107150476753|1.7625916990793165|332468
New Visitor|20150227|35359|35339|40.12281049265684|266.82905571747926|0.5631172359149947|147342
Returning Visitor|20150227|35876|50035|30.166883181772757|396.3205556110722|1.391026281602878|255765
New Visitor|20150228|26768|26648|45.74827379165416|247.32745421795258|0.3002101471029721|102934
Returning Visitor|20150228|20981|29094|37.93565683646112|388.1128755069774|1.024266171719255|163947
New Visitor|20150301|27404|27404|41.80046708509707|324.73978251350167|0.5072252225952416|121588
Returning Visitor|20150301|21299|29969|35.303146584804296|436.83396176048586|1.7251159531515898|166493
New Visitor|20150302|41782|41723|37.274405004434|311.14303861179684|0.3331495817654531|181885
Returning Visitor|20150302|38839|53535|29.0856449052022|442.640123283833|1.337442794433548|296553
New Visitor|20150303|44666|44666|40.07074732458694|297.11628531769134|0.7119509246406663|188448
Returning Visitor|20150303|41325|57732|31.621977412873274|457.466223238412|1.3094990646435254|328352
New Visitor|20150304|57075|57055|44.301112961177814|235.26649723950575|0.6274647270177899|209647
Returning Visitor|20150304|48842|65289|31.982416639862766|389.3746879259906|1.0353964680114567|335451
New Visitor|20150305|51010|50990|43.09668562463228|273.5587370072563|0.15689350853108452|196621
Returning Visitor|20150305|45044|62266|33.18343879484791|419.22664054218995|1.182025503485048|337023
New Visitor|20150306|41444|41444|45.15490782742979|239.55062252678312|0.33539233664704177|157027
Returning Visitor|20150306|34046|46515|33.604213694507145|374.40346124905943|0.855637966247447|240213
New Visitor|20150307|32515|32475|48.49884526558891|240.07337952270979|0.36643571978444955|120176
Returning Visitor|20150307|24222|32614|38.96486171582756|356.37557490648186|1.0976881094008708|157206
New Visitor|20150308|36472|36433|44.92355831251887|242.4866741690226|0.3266269590755634|139904
Returning Visitor|20150308|24779|34583|37.032646097793716|386.68238730011853|1.2086863487840847|177948
New Visitor|20150309|63181|63141|41.606879840357294|270.74859441567287|0.4719595825216579|249302
Returning Visitor|20150309|50871|70479|31.293009265171186|369.49189120163453|1.1279955731494489|358341
New Visitor|20150310|48623|48603|38.62518774561241|293.172664238833|0.4917391930539267|201096
Returning Visitor|20150310|43493|60973|31.99612943433979|411.4220556639824|1.5006642284289768|328710
New Visitor|20150311|46953|46913|41.7133843497538|258.46935817364056|0.5094536695585445|181647
Returning Visitor|20150311|40350|56896|33.659659730033745|402.80808844206973|1.1881327334083238|299476
New Visitor|20150312|64453|64453|40.35809039144803|264.1196996260841|0.37081284036429646|249361
Returning Visitor|20150312|55464|76226|30.52501771049248|393.6924802560806|1.1216645239157244|394655
New Visitor|20150313|52143|52084|40.09100683511251|262.97085477305893|0.7641502188771984|197616
Returning Visitor|20150313|44566|60038|30.772177620840136|394.91430427395983|0.9610579966021519|295916
New Visitor|20150314|30745|30705|48.122455626119525|251.2783911415079|0.45269500081419967|110233
Returning Visitor|20150314|25634|34583|39.562790966659925|349.39921348639507|1.4949541682329468|164862
New Visitor|20150315|29830|29791|46.92692423886409|255.21207747306232|0.2014031083213051|108523
Returning Visitor|20150315|22989|31004|37.3306670107083|374.9728099600052|0.9611663011224357|161998
New Visitor|20150316|36572|36532|44.2023431512099|290.9473338443009|0.48998138618197745|144458
Returning Visitor|20150316|28518|40649|37.52367831926985|421.8626780486605|1.0775172820979606|221341
New Visitor|20150317|55524|55504|43.461732487748634|267.8802788988181|0.43059959642548284|209806
Returning Visitor|20150317|45819|63002|31.786292498650838|398.09506047427067|0.8523538935271895|329108
New Visitor|20150318|62027|62027|53.7991519822013|214.24113692424268|0.4175600947974269|198829
Returning Visitor|20150318|44189|61430|32.825980791144396|374.7200879049324|0.874165717076347|300351
New Visitor|20150319|43851|43811|41.53294834630572|289.2325215128621|0.7258451073931205|180573
Returning Visitor|20150319|43493|58090|34.542950593906006|362.9137200895163|1.1981408159752107|286033
New Visitor|20150320|35757|35737|40.73369337101603|255.47348686235554|0.5008814394045387|137716
Returning Visitor|20150320|32833|43652|32.61935306515165|396.3243608540273|1.003390451754788|233591
New Visitor|20150321|26927|26927|47.119991087013034|234.82619675418724|0.7390351691610652|101582
Returning Visitor|20150321|23089|31541|37.38942963127358|409.8724834342602|1.0082115341935893|166175
New Visitor|20150322|31183|31143|42.719070096008736|281.1643708056385|0.510548116751758|134018
Returning Visitor|20150322|24441|32614|37.98982032256086|435.5925062856442|0.7941374869687865|178146
New Visitor|20150323|47868|47868|39.218266900643435|282.46538397259127|0.6225453329990808|195269
Returning Visitor|20150323|43473|59442|32.21796036472528|419.006359140002|1.4047306618216076|324335
New Visitor|20150324|46336|46336|40.085462707182316|294.2508632596685|0.7726174033149171|201533
Returning Visitor|20150324|40569|56499|30.69257862971026|429.0987097116763|1.5486999769907432|315008
New Visitor|20150325|42140|42081|40.26520282312683|279.1045364891519|0.1901095506285497|168501
Returning Visitor|20150325|39277|51507|31.428737841458442|404.38575339274274|1.0037470635059311|276308
New Visitor|20150326|44745|44726|41.217636274202924|272.6290077359925|0.621562402182176|178723
Returning Visitor|20150326|42419|57612|29.478233701312227|439.1839373741582|1.5187808095535653|324971
New Visitor|20150327|34225|34186|40.83835488211548|287.3082255894226|0.5821096355233136|136643
Returning Visitor|20150327|33112|44905|31.39962142300412|459.7359982184612|1.3294733325910255|257077
New Visitor|20150328|28816|28776|44.57534056157909|262.06613149847095|0.6915485126494301|111704
Returning Visitor|20150328|24799|33529|32.97742252975036|484.13275075307945|1.1273822660980048|203045
New Visitor|20150329|28816|28816|41.26873958911716|292.2772765130483|0.6211826762909495|135350
Returning Visitor|20150329|21836|30109|36.46085887940483|482.4918795044671|1.2554385731840978|196283
New Visitor|20150330|41902|41862|37.71917251922985|304.07288232764796|0.5709235105823898|189919
Returning Visitor|20150330|38461|52024|29.511379363370754|472.9164039673997|1.1475472858680609|308803
New Visitor|20150331|37308|37268|38.6873457121391|314.9362187399378|0.5339701620693357|169714
Returning Visitor|20150331|35021|46734|31.063037617152396|479.099007146831|1.4892797534985236|290487
New Visitor|20150401|43632|43612|39.89956892598367|302.1983857653857|0.8208749885352655|198312
Returning Visitor|20150401|40191|56797|33.05280208461714|412.05500290508303|1.2254168353962358|320715
New Visitor|20150402|42856|42697|51.83970770780149|221.6408412769047|0.5129165983558565|156171
Returning Visitor|20150402|32038|44149|37.07218736551224|399.12179211307165|2.1631294027044783|227327
New Visitor|20150403|33529|33509|46.82622579008625|255.35993315228745|0.7729266764152914|129026
Returning Visitor|20150403|24779|33947|38.48940996258874|373.2749874804843|1.2313311927416266|169635
New Visitor|20150404|28756|28737|43.11514771896858|303.69513171173054|0.4141002888262519|120057
Returning Visitor|20150404|21796|29333|37.357242695939725|384.7906112569461|0.8147819861589337|155018
New Visitor|20150405|28458|28438|43.498136296504676|296.92728039946553|0.348125747239609|116000
Returning Visitor|20150405|21160|30228|36.90948789202064|410.9627828503374|1.0520047637951568|168601
New Visitor|20150406|50532|50473|41.41025895032988|314.38590929804053|0.43389534998910306|211338
Returning Visitor|20150406|44984|62504|31.943555612440804|450.2779982081147|1.0175348777678228|337957
New Visitor|20150407|47092|47072|40.38919102651258|318.4292360639021|0.33778042148198506|195448
Returning Visitor|20150407|43632|60575|31.156417664052828|445.8742880726372|1.3784564589352044|324573
New Visitor|20150408|49220|49200|43.53252032520325|293.32506097560974|0.44512195121951215|195647
Returning Visitor|20150408|42657|58428|32.708632847265015|457.0733038953926|0.9533100568220716|335133
New Visitor|20150409|43035|42995|43.94231887428771|266.8386323991162|0.5093615536690312|169695
Returning Visitor|20150409|40370|56876|34.78971798298052|430.11461776496236|1.3292073985512343|314133
New Visitor|20150410|40430|40430|46.63121444471926|265.0032896364086|0.3438041058619837|156987
Returning Visitor|20150410|36532|50175|35.43398106626806|418.27238664673644|1.1499750871948182|263501
New Visitor|20150411|34583|34583|50.547957088743026|246.60495040916058|0.23132753086776742|126441
Returning Visitor|20150411|27484|37487|39.14957185157521|404.9805532584629|1.3257929415530718|195806
New Visitor|20150412|37348|37288|47.99935636129586|275.548782450118|0.42641064149324176|144458
Returning Visitor|20150412|26529|34961|39.532622064586256|391.974285632562|0.852378364463259|182203
New Visitor|20150413|51905|51885|43.34971571745206|293.09434325913077|0.6514406861327936|209230
Returning Visitor|20150413|48106|66462|32.8247720501941|437.41984893623425|0.7177033492822966|360012
New Visitor|20150414|62962|62942|47.867878364208316|248.8040100409901|0.379714657939055|232955
Returning Visitor|20150414|49101|68391|33.963533213434516|430.79753183898464|1.1624336535509059|372560
New Visitor|20150415|49101|49081|47.16285324259897|252.975652492818|0.40545221165012935|183019
Returning Visitor|20150415|43333|60615|33.7606203085045|438.4064835436773|1.575517611152355|327676
New Visitor|20150416|47251|47251|43.39167425028042|279.0594908044274|0.4634822543438234|184828
Returning Visitor|20150416|42379|59322|34.36161963521122|452.26688243821854|1.4750008428576245|333602
New Visitor|20150417|39098|39098|46.18394802803213|264.1699575425853|0.4066704179241905|145930
Returning Visitor|20150417|37208|50453|34.72538798485719|451.6306265236953|1.6153647949576835|290527
New Visitor|20150418|30626|30606|51.59119126968569|257.18734888583936|0.7155459713781611|112560
Returning Visitor|20150418|24600|33529|39.38381699424379|428.9122848877091|1.7805481821706584|182541
New Visitor|20150419|33967|33967|49.64818794712515|282.1313922336385|0.6447434274442841|138293
Returning Visitor|20150419|24779|35120|40.825740318906604|406.4466685649203|1.0763097949886105|184570
New Visitor|20150420|55146|55126|46.93429597649022|255.88624242644124|0.2521496208685557|210085
Returning Visitor|20150420|47112|66124|32.39065997217349|425.9643850946706|0.992075494525437|355000
New Visitor|20150421|71255|71215|45.880783542792955|224.87827002738186|0.39036719792178615|236097
Returning Visitor|20150421|50075|68868|32.11070453621421|436.62718534007087|1.3286286809548702|366037
New Visitor|20150422|48424|48226|45.52523535022602|284.28768713971715|0.3711690789200846|189243
Returning Visitor|20150422|43950|60038|32.62766914287618|454.58546254039106|1.4240980712215598|331136
New Visitor|20150423|49140|49041|49.14867151974878|271.2375563304174|0.5668726167900328|184013
Returning Visitor|20150423|43612|61033|35.54962069699998|416.2410990775482|1.3681123326724887|319403
New Visitor|20150424|52203|52084|54.56186160817141|214.9562629598341|0.45887412641118197|164723
Returning Visitor|20150424|41046|54669|37.54047083356198|363.04887596261136|0.691433902211491|259046
New Visitor|20150425|37248|37228|57.85161706242613|215.76606317825292|0.10744600838078866|120117
Returning Visitor|20150425|26728|35995|45.58133074038061|367.7004583969996|0.8278927628837338|171584
New Visitor|20150426|41086|41066|54.480592217406134|225.49978084059805|0.3384795207714411|136921
Returning Visitor|20150426|29433|40231|46.07143744873356|354.861549551341|0.9395739603788124|186857
New Visitor|20150427|48603|48544|43.99719841793013|273.21934739617666|0.655075807514832|191232
Returning Visitor|20150427|44129|61271|34.339246952065416|413.29741639601116|0.909076071877397|323440
New Visitor|20150428|44308|44308|41.38304595106979|279.9428997020854|0.7177033492822966|182621
Returning Visitor|20150428|43274|58786|33.42292382540061|422.94801483346373|1.149933657673596|317991
New Visitor|20150429|38441|38382|42.90031785732896|281.9475535407222|0.5705799593559481|148953
Returning Visitor|20150429|39277|54013|32.14226204802548|445.78727343417324|1.3996630440819802|284541
New Visitor|20150430|33907|33847|44.06594380595031|257.7100777026029|0.7652081425237096|127395
Returning Visitor|20150430|33251|45839|33.27515870765069|416.613538689762|1.4747267610549968|238205
New Visitor|20150501|30308|30228|51.84266243218209|246.48041550879978|0.5260023818975784|109935
Returning Visitor|20150501|23944|32813|42.60506506567519|391.28129095175694|0.9081766373083838|159015
New Visitor|20150502|32575|32575|61.47659247889485|190.68181120491175|0.6108979278587874|97545
Returning Visitor|20150502|21915|28558|45.26227326843617|351.5059878142727|0.6267945934589257|129404
New Visitor|20150503|32774|32734|53.52233152074296|223.16243050039714|0.42463493615201325|109318
Returning Visitor|20150503|23228|31958|45.61299205206834|364.2509230865511|0.7478565617372802|153586
New Visitor|20150504|53655|53595|43.52458251702584|282.1855583543241|0.5560220169791958|225179
Returning Visitor|20150504|46893|63877|33.6239961175384|447.6343441301251|1.183524586314323|350367
New Visitor|20150505|52800|52700|42.0|282.6737191650854|0.603415559772296|213108
Returning Visitor|20150505|43990|60098|33.88465506339645|413.84665047089754|0.8935405504342906|306635
New Visitor|20150506|47689|47589|39.49021832776482|302.96060013868754|0.5022168988631827|191709
Returning Visitor|20150506|45103|62047|33.782455235547246|416.6947958805422|0.897706577272068|310672
New Visitor|20150507|44885|44785|43.295746343641845|277.3209333482193|0.7547169811320755|173672
Returning Visitor|20150507|42220|56598|32.39690448425739|392.77258913742537|1.3357362450969998|286848
New Visitor|20150508|34225|34166|40.68664754434233|269.85028976175147|0.5824503892758883|134157
Returning Visitor|20150508|33847|45839|34.143414995964136|382.61816357250376|1.3438338532690504|223926
New Visitor|20150509|26032|25972|46.172801478515325|275.10965655321115|0.30802402587401817|100866
Returning Visitor|20150509|20981|28140|40.0|346.38674484719263|1.3432835820895521|133799
New Visitor|20150510|24242|24242|46.59681544427027|240.14433627588483|0.4908835904628331|91141
Returning Visitor|20150510|19091|26628|38.613489559861804|363.71180712032447|0.9726603575184017|130537
New Visitor|20150511|43254|43194|38.99615687363986|311.86461082557764|0.507014863175441|172459
Returning Visitor|20150511|40311|56419|33.38059873446888|406.7949095162977|1.1981779187862245|280961
New Visitor|20150512|52919|52859|41.57286365614181|260.6649387994476|0.33863675060065457|201394
Returning Visitor|20150512|47291|65328|32.78532941464609|429.3871846681362|0.8832353661523389|345773
New Visitor|20150513|52402|52362|42.30930827699477|271.38900347580307|0.569115007066193|204874
Returning Visitor|20150513|47609|68033|32.59300633516088|416.9247571031705|1.0524304381697118|355159
New Visitor|20150514|52481|52422|43.39971767578498|268.87770401739726|0.37961161344473693|206247
Returning Visitor|20150514|46575|66263|35.3847546896458|411.387471137739|0.8405897710637912|335113
New Visitor|20150515|47689|47649|45.159394740708095|243.9773972171504|0.459610904740918|173791
Returning Visitor|20150515|41961|59601|38.37183939866781|411.33001124142214|1.2013221254676936|312144
New Visitor|20150516|40072|40032|49.92505995203837|211.22034872102319|0.547062350119904|134236
Returning Visitor|20150516|30904|43254|44.91838905072363|359.2466130300088|1.380219170481343|199942
New Visitor|20150517|41027|41027|50.120652253394105|236.3407755868087|0.38754966241743244|149271
Returning Visitor|20150517|33330|47470|43.779228986728455|363.19464925215925|0.9226880134821993|236952
New Visitor|20150518|51646|51567|34.51626039909244|306.24028933232495|0.6554579479124246|207480
Returning Visitor|20150518|49618|69664|30.658589802480478|456.3788326825907|0.9990813045475425|393819
New Visitor|20150519|65129|65030|43.45532831001076|265.01963709057355|0.5505151468552976|248506
Returning Visitor|20150519|50095|70738|32.976617942265825|424.11928524979504|1.5182787186519269|382026
New Visitor|20150520|59283|59183|43.414494027001|271.98112633695484|0.5373164591183279|232060
Returning Visitor|20150520|46575|64513|33.47697363322121|419.518221133725|1.2323097670237007|328829
New Visitor|20150521|47589|47490|40.61907770056854|261.46293956622446|0.5032638450200042|186280
Returning Visitor|20150521|42578|57811|33.95201605230839|415.55688363806195|1.100136652194219|306238
New Visitor|20150522|39813|39794|39.48082625521435|245.3223601547972|0.29904005628989294|144438
Returning Visitor|20150522|37825|50015|34.51364590622813|389.8424072778167|1.231630510846746|246557
New Visitor|20150523|27006|27006|38.73213359994075|275.6258238909872|0.5147004369399393|104446
Returning Visitor|20150523|25018|32774|37.25819246964057|387.2499847440044|1.0313053029840729|168263
New Visitor|20150524|26947|26907|35.84569071245401|314.1786152302375|0.8882446946891144|125943
Returning Visitor|20150524|24620|34703|38.794916865977|441.17266518744776|1.1468749099501483|191550
New Visitor|20150525|56956|56817|40.776528151785556|274.6039565622965|0.31504655296830175|220147
Returning Visitor|20150525|48086|65388|30.595827980669238|452.5159815256622|0.9420688811402703|352554
New Visitor|20150526|42021|41941|35.23044276483632|310.19434443623186|0.5221620848334565|177908
Returning Visitor|20150526|41941|55126|31.890577948699345|420.1120705293328|1.0466930305119182|286271
New Visitor|20150527|49280|49220|36.64567249085737|277.87738724095897|0.4855749695245835|196045
Returning Visitor|20150527|47152|63499|33.102883509976536|423.9073686199783|1.064583694231405|327855
New Visitor|20150528|45501|45441|36.93800752624282|298.550538060342|0.48194361919852113|192922
Returning Visitor|20150528|45780|62484|31.254401126688432|455.40624799948785|1.3363421035785161|346131
New Visitor|20150529|52998|52959|36.46216884759909|287.3712305745954|0.4512925092996469|221997
Returning Visitor|20150529|48285|65468|29.31355776868088|391.38812855135336|0.789698784138816|341418
New Visitor|20150530|28418|28418|32.40199873319727|305.81515236821735|0.3483707509325076|124054
Returning Visitor|20150530|28677|39515|33.21523472099203|417.50719979754524|1.9638112109325572|218020
New Visitor|20150531|32555|32555|35.85931500537552|310.90566733220703|1.0996774688987865|145910
Returning Visitor|20150531|29691|40271|32.19686623128305|447.7912890169104|1.2838022398251845|225040
New Visitor|20150601|41683|41643|28.93883725956343|349.96004130346034|0.6219532694570516|200479
Returning Visitor|20150601|46535|65308|26.705763459300545|456.8239725607889|1.6138911006308567|377373
New Visitor|20150602|39237|39157|31.031488622723906|321.0155016982915|0.6103634088413311|174388
Returning Visitor|20150602|40370|55405|29.540655175525675|463.5645519357459|1.3644977890082122|307709
New Visitor|20150603|39635|39555|33.08304891922639|307.3571229933005|0.5536594615092909|173930
Returning Visitor|20150603|40032|55027|29.996183691642287|421.59287258981954|1.155796245479492|307053
New Visitor|20150604|46893|46853|33.829210509465774|307.9629266002177|0.7640919471538642|196204
Returning Visitor|20150604|42299|59044|30.78551588645756|421.1790359731726|1.0111103583768037|298024
New Visitor|20150605|50115|50055|42.631105783638|266.1842972729997|0.6752572170612327|191809
